"Sample_ID"	"sampling_id"	"capture_method"	"capture_depth"	"capture_time"	"death_time"	"death_method"	"body_storage"	"picture_identification"	"taxonomy"	"body_quality"	"body_mass"	"standard_length"	"body_width"	"mouth_depth"	"mouth_width"	"picture_morphometrics"	"picture_gut"	"gut_state"	"gut_fullness"	"barcoding_time"	"barcoding_id"	"barcoding_field_storage"	"skin_id"	"transcripto_id"	"bt_freezer_temp"	"bt_freezer_time"	"abundance_id"	"abundance_volume"	"abundance_formol"	"stomach_barcoding_id"	"stomach_nut_id"	"feces_nut_id"	"genetic_id"	"otolith_id"	"sex_state"	"gonads_nut_id"	"body_nut_id"	"muscle_isotope_id"	"liver_isotope_id"	"stomach_isotope_id"	"nicx_field_storage"	"nicx_freezer_time"	"comments"	"country"	"country_Season"	"X"	"date"	"region"	"site"	"type"	"subtype"	"Capture_method"	"Capture_depth"	"Capture_time"	"Death_time"	"Death_method"	"Body_storage"	"Taxonomy"	"Ouverture.opercule"	"gut_metabarcod_time"	"sequencing"	"gut_metabarcod_fieldStorage"	"gut_metabarcod_labTemp"	"gut_metabarcod_labTime"	"fish_genetic"	"genetic_sent"	"otolith"	"reproduction"	"isotope_liver"	"Blood"	"Scale"	"Brain"	"Hypothalamus"	"Hypophyse"	"Notes"	"sampling_time"	"sampling_depth"	"sample_type"	"sample_taxonomy"	"sample_pic_uw"	"sample_storage"	"sample_pic_lab"	"swab_area"	"swab_time"	"nutrient_id"	"isotope_id"	"bni_storage"	"bni_freezer"	"notes.x"	"water_time"	"water_depth"	"water_volume"	"water_storage"	"filtering_time"	"filtering_volume"	"filter_type"	"chlorophyll_id"	"isotop_id"	"snbc_storage"	"snbc_freezer"	"sampling_rank"	"spot_name"	"spot_longitude"	"spot_latitude"	"way_point"	"gps_device"	"gps_precision"	"sampling_date"	"sampling_start"	"sampling_method"	"weather"	"wind_speed"	"wave_height"	"water_temperature"	"visibility_horizontal"	"current_speed"	"depth_min"	"depth_max"	"habitat_type"	"pictures_habitat"	"videos_habitat"	"sampling_area"	"tasks_done"	"type_of_storage"	"sampling_end"	"notes.y"
"F_F1050"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"gillnet_marks"	"757"	"290.0"	NA	NA	NA	0	1	"good"	"full_with_posidonia_pieces"	"10:44"	"F_F1050_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	"F_F1050_NS"	"F_F1050_NF"	"F_F1050_X"	"F_F1050_O"	"female"	"F_F1050_NR"	"F_F1050_NB"	"F_F1050_IM"	"F_F1050_IL"	NA	NA	"0.5416666666666666"	"annelides_in_stomach"	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1051"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"882"	"305.0"	NA	NA	NA	0	1	"good"	"2/3_full"	"10:45"	"F_F1051_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	NA	NA	"F_F1051_X"	"F_F1051_O"	"female"	"F_F1051_NR"	"F_F1051_NB"	"F_F1051_IM"	"F_F1051_IL"	NA	NA	"0.5416666666666666"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1052"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"727"	"280.0"	NA	NA	NA	0	1	"good"	"3/4_full"	"11:07"	"F_F1052_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	NA	NA	"F_F1052_X"	"F_F1052_O"	"male_spermiant"	"F_F1052_NR"	"F_F1052_NB"	"F_F1052_IM"	"F_F1052_IL"	NA	NA	"0.5416666666666666"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1054"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"799"	"295.0"	NA	NA	NA	0	1	"good"	"full"	"11:17"	"F_F1054_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	"F_F1054_NS"	NA	"F_F1054_X"	"F_F1054_O"	"female"	"F_F1054_NR"	"F_F1054_NB"	"F_F1054_IM"	"F_F1054_IL"	NA	NA	"0.5416666666666666"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1055"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"807"	"363.0"	NA	NA	NA	0	1	"good"	"full"	"11:33"	"F_F1055_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	NA	NA	"F_F1055_X"	"F_F1055_O"	"female"	"F_F1055_NR"	"F_F1055_NB"	"F_F1055_IM"	"F_F1055_IL"	NA	NA	"0.5416666666666666"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1056"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"739.2"	"312.0"	NA	NA	NA	0	1	"good"	"full"	"11:44"	"F_F1056_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	NA	NA	"F_F1056_X"	"F_F1056_O"	"female"	"F_F1056_NR"	"F_F1056_NB"	"F_F1056_IM"	"F_F1056_IL"	NA	NA	"0.5416666666666666"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1057"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"703.4"	"299.0"	NA	NA	NA	0	1	"good"	"full_with_posidonia_pieces"	"11:54"	"F_F1057_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	"F_F1057_NS"	"F_F1057_NF"	"F_F1057_X"	"F_F1057_O"	"female"	"F_F1057_NR"	"F_F1057_NB"	"F_F1057_IM"	"F_F1057_IL"	NA	NA	"0.5416666666666666"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1058"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"755.1"	"301.0"	NA	NA	NA	0	1	"good"	"almost_full_with_posidonia_pieces"	"12:05"	"F_F1058_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	NA	NA	"F_F1058_X"	"F_F1058_O"	"female"	"F_F1058_NR"	"F_F1058_NB"	"F_F1058_IM"	"F_F1058_IL"	NA	NA	"0.5416666666666666"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1059"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"656"	"280.0"	NA	NA	NA	0	1	"good"	"full_with_posidonia_pieces"	"12:16"	"F_F1059_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	"F_F1059_NS"	NA	"F_F1059_X"	"F_F1059_O"	"female"	"F_F1059_NR"	"F_F1059_NB"	"F_F1059_IM"	"F_F1059_IL"	NA	NA	"0.5416666666666666"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1060"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"636.7"	"283.0"	NA	NA	NA	0	1	"good"	"full_with_posidonia_pieces"	"12:29"	"F_F1060_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	NA	"F_F1060_NF"	"F_F1060_X"	"F_F1060_O"	"female"	"F_F1060_NR"	"F_F1060_NB"	"F_F1060_IM"	"F_F1060_IL"	NA	NA	"0.5416666666666666"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1062"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"642"	"265.0"	NA	NA	NA	0	1	"good"	"almost_full"	"12:39"	"F_F1062_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	"F_F1062_NS"	NA	"F_F1062_X"	"F_F1062_O"	"female"	"F_F1062_NR"	"F_F1062_NB"	"F_F1062_IM"	"F_F1062_IL"	NA	NA	"0.5416666666666666"	"picmorpho_wrong_label_number_on_ruler"	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1064"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes_with_dissected_gut"	"Sarpa_salpa"	"good"	"250"	"205.0"	NA	NA	NA	0	1	"good"	"half_full"	"12:54"	"F_F1064_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	NA	NA	"F_F1064_X"	"F_F1064_O"	"fatty_immature"	"F_F1064_NR"	"F_F1064_NB"	"F_F1064_IM"	"F_F1064_IL"	NA	NA	"0.5416666666666666"	"picture_identification_and_picture_gut_at_the_same_time"	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1065"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"324"	"215.0"	NA	NA	NA	0	1	"good"	"half_full"	"12:59"	"F_F1065_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	NA	NA	"F_F1065_X"	"F_F1065_O"	"male"	"F_F1065_NR"	"F_F1065_NB"	"F_F1065_IM"	"F_F1065_IL"	NA	NA	"0.5416666666666666"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1066"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"538"	"260.0"	NA	NA	NA	0	1	"good"	"full_with_posidonia_pieces"	"13:01"	"F_F1066_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	"F_F1066_NS"	"F_F1066_NF"	"F_F1066_X"	"F_F1066_O"	"female"	"F_F1066_NR"	"F_F1066_NB"	"F_F1066_IM"	"F_F1066_IL"	NA	NA	"0.5416666666666666"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1067"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"489"	"260.0"	NA	NA	NA	0	1	"good"	"full"	"13:07"	"F_F1067_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	"F_F1067_NS"	"F_F1067_NF"	"F_F1067_X"	"F_F1067_O"	"male"	"F_F1067_NR"	"F_F1067_NB"	"F_F1067_IM"	"F_F1067_IL"	NA	NA	"0.5416666666666666"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F1070"	"F109_exo"	"gillnet"	NA	NA	NA	NA	"ice_cooler"	"yes"	"Sarpa_salpa"	"good"	"337"	"225.0"	NA	NA	NA	0	1	"good"	"full_with_posidonia_pieces"	"13:24"	"F_F1070_B"	"ice"	NA	NA	"-80.0"	"0.5416666666666666"	NA	NA	NA	NA	NA	NA	"F_F1070_X"	"F_F1070_O"	"male"	"F_F1070_NR"	"F_F1070_NB"	"F_F1070_IM"	"F_F1070_IL"	NA	NA	"0.5416666666666666"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_W040"	"F14_exo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_W040_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	"2018-06-11"	"Med_France"	"Carnon_Palavas"	"water"	"water"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_W043"	"F16_exo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_W043_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	"2018-06-12"	"Med_France"	"Frontignan_Aresquiers"	"water"	"water"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_W044"	"F16_exo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_W044_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	"2018-06-12"	"Med_France"	"Frontignan_Aresquiers"	"water"	"water"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_W045"	"F16_exo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_W045_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	"2018-06-12"	"Med_France"	"Frontignan_Aresquiers"	"water"	"water"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_W068"	"F37_exo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_W068_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"2018-09-12"	"Med_France"	"Carnon_Palavas"	"water"	"water"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_W072"	"F37_exo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_W072_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"2018-09-12"	"Med_France"	"Carnon_Palavas"	"water"	"water"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_W076"	"F43_exo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_W076_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	"2018-09-24"	"Med_France"	"Carnon_Palavas"	"water"	"water"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_W077"	"F43_exo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_W077_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	"2018-09-24"	"Med_France"	"Carnon_Palavas"	"water"	"water"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_W078"	"F43_exo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_W078_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	"2018-09-24"	"Med_France"	"Carnon_Palavas"	"water"	"water"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_W079"	"F48_exo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_W079_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	"2018-10-04"	"Med_France"	"Frontignan_Aresquiers"	"water"	"water"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_W080"	"F48_exo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_W080_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	"2018-10-04"	"Med_France"	"Frontignan_Aresquiers"	"water"	"water"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
